id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
1606,,,,Empowering Machines to Learn,,,"Xu G., Wang D.",57188724845;57198729114;,,,2023,,,,Springer Tracts in Civil Engineering,,10.1007/978-3-031-13433-3_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138209451&doi=10.1007%2f978-3-031-13433-3_3&partnerID=40&md5=5bb8222179addbd88886e7cb1b84e694,0,,,,,,,,57,114,,,,,
1607,,,,Orthopantomogram (OPG) Image Analysis Using Bounding Box Algorithm,,,"Mathur R., Sakarkar G., Kalbande K., Mathur R., Kolhe H., Rathi H.",57892958500;35107956900;57220891057;36161857400;57892717000;57703449900;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138208779&doi=10.1007%2f978-981-19-3015-7_5&partnerID=40&md5=8ec7b3f94e45065d8649e6c7a606deb1,0,,,,,,,,55,65,,,,,
1608,,,,Intelligent Engineering Construction,,,"Xu G., Wang D.",57188724845;57893209500;,,,2023,,,,Springer Tracts in Civil Engineering,,10.1007/978-3-031-13433-3_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138205898&doi=10.1007%2f978-3-031-13433-3_6&partnerID=40&md5=b2a6f747aa87399b45374f076668da7f,0,,,,,,,,153,215,,,,,
1609,,,,Classification of Animals Using MobileNet with SVM Classifier,,,"Sowmya M., Balasubramanian M., Vaidehi K.",57210116104;55407506600;55542981400;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138201896&doi=10.1007%2f978-981-19-3015-7_25&partnerID=40&md5=81ced7a949cdbe3e8ed8b6d9b0462975,0,,,,,,,,347,358,,,,,
1610,,,,AutoNav: A Lane and Object Detection Model for Self-Driving Cars,,,"Madhumitha S.S., Sailesh R., Sirish A., Munavalli J.R.",57892468600;57894165200;57892468700;57190120971;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_17,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138201367&doi=10.1007%2f978-981-19-3015-7_17&partnerID=40&md5=ccfc6c523bb16d152f70405dd6146164,0,,,,,,,,231,245,,,,,
1611,,,,Prediction of weld area based on image recognition and machine learning in laser oscillation welding of aluminum alloy,,,"Ai Y., Lei C., Cheng J., Mei J.",56767639900;57329875200;57330073300;57892455800;,,,2023,,,,Optics and Lasers in Engineering,,10.1016/j.optlaseng.2022.107258,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138198133&doi=10.1016%2fj.optlaseng.2022.107258&partnerID=40&md5=a90b33f16b8008b083ac80d8409238fe,107258,,,,,,,,,,,,,,
1612,,,,Computer Vision Human Activity Recognition Using Cumulative Difference Energy Representation-Based Features and Employing Machine Learning Techniques,,,"Sathya R., Gokulakannan E.",57666251500;56045831300;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_40,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138191176&doi=10.1007%2f978-981-19-3015-7_40&partnerID=40&md5=22b8361515f24dafa796be2b9c5d38bc,0,,,,,,,,533,545,,,,,
1613,,,,Semi-supervised medical image classification with adaptive threshold pseudo-labeling and unreliable sample contrastive loss,,,"Peng Z., Tian S., Yu L., Zhang D., Wu W., Zhou S.",57892457700;35119846500;55272883600;57274431700;57226092151;57893676500;,,,2023,,,,Biomedical Signal Processing and Control,,10.1016/j.bspc.2022.104142,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138183001&doi=10.1016%2fj.bspc.2022.104142&partnerID=40&md5=6050b09048ac9d4185f1c66429c88c39,104142,,,,,,,,,,,,,,
1614,,,,Anomaly Detection Using Feature Selection and Ensemble of Machine Learning Models,,,"Anbarasu B., Thaseen I.S.",57426821100;56126894000;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138178547&doi=10.1007%2f978-981-19-3015-7_16&partnerID=40&md5=a00017de5ec7b34d2ae64f99ed014db1,0,,,,,,,,215,229,,,,,
1615,,,,Detecting Cyberbullying with Text Classification Using 1DCNN and Glove Embeddings,,,"Sangeethapriya R., Akilandeswari J.",57257092000;12789254200;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138178017&doi=10.1007%2f978-981-19-3015-7_14&partnerID=40&md5=969651fe3c76648bc9b96f6dbc93f5d3,0,,,,,,,,179,195,,,,,
1616,,,,Machine Learning Models for Predicting Customer Willingness to Buy Electric Vehicles,,,"Shri R.M., Raj S.N.V.",57892470900;57220892860;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_30,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138177775&doi=10.1007%2f978-981-19-3015-7_30&partnerID=40&md5=bafb796ab6ebb8ef01ef6e7eecfc6b8b,0,,,,,,,,413,424,,,,,
1617,,,,Fake News Detection in Mainstream Media Using BERT,,,"Arun A.S., Subhash V.P.G., Shridevi S.",57893202700;57893929800;57144528100;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138177731&doi=10.1007%2f978-981-19-3015-7_27&partnerID=40&md5=77a5e5458d35263bae73c6eedb84f4e3,0,,,,,,,,379,390,,,,,
1618,,,,Prediction of Indian Currency for Visually Impaired People Using Machine Learning,,,"Maity A., Roy S.G., Bhattacharjee S., Dutta P., Singh J.",57741001100;57894164400;57740512400;7202355986;55994544300;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138176987&doi=10.1007%2f978-981-19-3015-7_19&partnerID=40&md5=b1b814e8724fbc1b2129e9e93a410836,0,,,,,,,,263,275,,,,,
1619,,,,Extreme Gradient Boosting for Toxic Comment Classification,,,"Jain M., Patil M.S., Mohan C.",57211598321;57211608459;56937975500;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138173645&doi=10.1007%2f978-981-19-3015-7_29&partnerID=40&md5=a98f0fbf8fe93290ce4bad20d588325a,0,,,,,,,,401,412,,,,,
1620,,,,A General Approach of Plant Disease Identification and Detection from the Images Using Convolutional Neural Networks,,,"Dhanalakshmi A., Ponmozhi K.",57892471200;57218869600;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138173001&doi=10.1007%2f978-981-19-3015-7_28&partnerID=40&md5=66758fa4e7ba05e605a6a74c9694da00,0,,,,,,,,391,400,,,,,
1621,,,,Memorization and generalization in neural code intelligence models,,,"Rabin M.R.I., Hussain A., Alipour M.A., Hellendoorn V.J.",57219500712;57225177332;55342288200;57021723600;,,,2023,,,,Information and Software Technology,,10.1016/j.infsof.2022.107066,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138167882&doi=10.1016%2fj.infsof.2022.107066&partnerID=40&md5=97755ef0f0b172d04012c6ddc3b3ccbc,107066,,,,,,,,,,,,,,
1622,,,,Deep Learning Approach Based on Fault Correction Time for Reliability Assessment of Cloud and Edge Open Source Software,,,"Sone H., Miyamoto S., Kashihara Y., Tamura Y., Yamada S.",57208564110;57893447700;57892471400;34467942900;35394081200;,,,2023,,,,Springer Series in Reliability Engineering,,10.1007/978-3-031-05347-4_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138165438&doi=10.1007%2f978-3-031-05347-4_1&partnerID=40&md5=5420834fa507f71add207ec3931da2d3,0,,,,,,,,1,17,,,,,
1623,,,,Machine Learning Based Software Defect Categorization Using Crowd Labeling,,,"Kumar S., Sharma M., Muttoo S.K., Singh V.B.",56764848900;55606872600;6507424278;22635994900;,,,2023,,,,Springer Series in Reliability Engineering,,10.1007/978-3-031-05347-4_14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138162369&doi=10.1007%2f978-3-031-05347-4_14&partnerID=40&md5=d769c8f3bbf9f12be7d8f9b31b9e2942,0,,,,,,,,213,227,,,,,
1624,,,,"Tuned layered double hydroxide-based catalysts inducing singlet oxygen evolution: Reactive oxygen species evolution mechanism exploration, norfloxacin degradation and catalysts screen based on machine learning",,,"Yu D., Wu F., He J., Bai L., Zheng Y., Wang Z., Zhang J.",57222392153;57767852300;22734416400;57892463200;57200126709;57222393263;57704245800;,,,2023,,,,Applied Catalysis B: Environmental,,10.1016/j.apcatb.2022.121880,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138161868&doi=10.1016%2fj.apcatb.2022.121880&partnerID=40&md5=721b02cbe8ed61e60e8ad5a28beb6a77,121880,,,,,,,,,,,,,,
1625,,,,Comparative Analysis of Different Machine Learning Prediction Models for Seasonal Rainfall and Crop Production in Cultivation,,,"Deepa S., Gokila S.",57217607509;56766062200;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138159983&doi=10.1007%2f978-981-19-3015-7_20&partnerID=40&md5=9c4e9c76643c050c57e4bfa4268b3066,0,,,,,,,,277,289,,,,,
1626,,,,Prediction of brain age based on the community structure of functional networks,,,"Han H., Ge S., Wang H.",57220593097;55245829900;55878609000;,,,2023,,,,Biomedical Signal Processing and Control,,10.1016/j.bspc.2022.104151,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138145462&doi=10.1016%2fj.bspc.2022.104151&partnerID=40&md5=accc10aa5d728e6525a9261080e77649,104151,,,,,,,,,,,,,,
1627,,,,A Decision Support System for Understanding the Importance of Two-Dosage Vaccination,,,"Meena R.S., Saranya R., Deisy C., Parthasarathy S., Sridevi S., Khan M.K.A.A.",57214244199;57202650970;23984701300;57213694236;56371195000;57892956600;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138143565&doi=10.1007%2f978-981-19-3015-7_23&partnerID=40&md5=bc5afa2b148889d917812b2b402cb76e,0,,,,,,,,317,327,,,,,
1628,,,,Non-invasive diagnosis of fetal arrhythmia based on multi-domain feature and hierarchical extreme learning machine,,,"Liu J., Xu H., Wang J., Peng X., He C.",57196288568;57893029200;57894238900;57892546000;7402283553;,,,2023,,,,Biomedical Signal Processing and Control,,10.1016/j.bspc.2022.104191,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138143213&doi=10.1016%2fj.bspc.2022.104191&partnerID=40&md5=434dfb7c3950f895750118484111ca61,104191,,,,,,,,,,,,,,
1629,,,,Collaborative Learning with Unreliability Adaptation for Semi-Supervised Image Classification,,,"Huo X., Zeng X., Wu S., Shen W., Wong H.-S.",57419470300;57219653990;55495122900;57045143300;7402864844;,,,2023,,,,Pattern Recognition,,10.1016/j.patcog.2022.109032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138142278&doi=10.1016%2fj.patcog.2022.109032&partnerID=40&md5=a5896ff49c666bc0d5bda7df029b890a,109032,,,,,,,,,,,,,,
1630,,,,A multivariable hybrid prediction model of offshore wind power based on multi-stage optimization and reconstruction prediction,,,"Wang H., Ye J., Huang L., Wang Q., Zhang H.",57893222500;57892735200;57893951200;57893710800;57893471400;,,,2023,,,,Energy,,10.1016/j.energy.2022.125428,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138141917&doi=10.1016%2fj.energy.2022.125428&partnerID=40&md5=a16dc609882deae31985a704dfab1a6d,125428,,,,,,,,,,,,,,
1631,,,,Fog-Enabled Energy-Efficient Smart Street Lamps using Machine Learning and IoT,,,"Angela Jennifa Sujana J., Vennita Raj R., Raja Priya V.K.",55649652900;57892712000;57893686100;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_21,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138140608&doi=10.1007%2f978-981-19-3015-7_21&partnerID=40&md5=354ca7bac35027e9a2c2ee28ce3934ab,0,,,,,,,,291,301,,,,,
1632,,,,"An Extreme Machine Learning Model for Evaluating Landslide Hazard Zonation in Nilgiris District, Causative Factors and Risk Assessment Using Earth Observation Techniques",,,"Bhargavi G., Arunnehru J.",57765963700;56023631600;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138139190&doi=10.1007%2f978-981-19-3015-7_12&partnerID=40&md5=92c09a1bb7a99322a112543ddc478093,0,,,,,,,,151,163,,,,,
1633,,,,Investigating Bad Smells with Feature Selection and Machine Learning Approaches,,,"Gupta A., Gandhi R., Kumar V.",57195277608;57892475300;57203334494;,,,2023,,,,Springer Series in Reliability Engineering,,10.1007/978-3-031-05347-4_4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138138017&doi=10.1007%2f978-3-031-05347-4_4&partnerID=40&md5=f9e68a6614f02b4b28c0c540c19fa754,0,,,,,,,,53,65,,,,,
1634,,,,Reinforcement Learning-Based Fleet Dispatching for Greenhouse Gas Emission Reduction in Open-Pit Mining Operations,,,"Huo D., Sari Y.A., Kealey R., Zhang Q.",57226330803;57673849000;57673848900;55624488174;,,,2023,,,,"Resources, Conservation and Recycling",,10.1016/j.resconrec.2022.106664,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138136671&doi=10.1016%2fj.resconrec.2022.106664&partnerID=40&md5=42efd6f573826d8f64e056805f0f34c6,106664,,,,,,,,,,,,,,
1635,,,,Hydrogeochemical evolution induced by long-term mining activities in a multi-aquifer system in the mining area,,,"Wang C., Liao F., Wang G., Qu S., Mao H., Bai Y.",57894282300;57194680046;7407146190;57202330288;57044023700;57892826900;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.158806,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138134810&doi=10.1016%2fj.scitotenv.2022.158806&partnerID=40&md5=2eb4eca7ea2705d0327e032c1d9b48dc,158806,,,,,,,,,,,,,,
1636,,,,"Multi-input multi-output machine learning predictive model for engine performance and stability, emissions, combustion and ignition characteristics of diesel-biodiesel-gasoline blends",,,"Zandie M., Ng H.K., Gan S., Muhamad Said M.F., Cheng X.",57221482423;56962718800;57219491586;57855176700;55339601200;,,,2023,,,,Energy,,10.1016/j.energy.2022.125425,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138131342&doi=10.1016%2fj.energy.2022.125425&partnerID=40&md5=0565835b643b63fedd006ad690d54333,125425,,,,,,,,,,,,,,
1637,,,,A Performance Study of Prediction Models for Diabetes Prediction Using Machine Learning,,,"Mohan P., Paramasivam I.",57893448000;55353629200;,,,2023,,,,Lecture Notes on Data Engineering and Communications Technologies,,10.1007/978-981-19-3015-7_4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138130639&doi=10.1007%2f978-981-19-3015-7_4&partnerID=40&md5=f1371f50017b62e890ff70bd2a0683ed,0,,,,,,,,41,53,,,,,
1638,,,,SaberNet: Self-attention based effective relation network for few-shot learning,,,"Li Z., Hu Z., Luo W., Hu X.",57260625300;34770819300;57891537900;57891765900;,,,2023,,,,Pattern Recognition,,10.1016/j.patcog.2022.109024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138124906&doi=10.1016%2fj.patcog.2022.109024&partnerID=40&md5=430168f687fd891682567f020d848edb,109024,,,,,,,,,,,,,,
1639,,,,Which fisheries and biological factors affect the misclassification of stock status determined by data-limited methods?,,,"Miyagawa M., Okamura H., Ichinokawa M.",57890953300;36879909700;14028425200;,,,2023,,,,Fisheries Research,,10.1016/j.fishres.2022.106491,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138124231&doi=10.1016%2fj.fishres.2022.106491&partnerID=40&md5=a6b19989442d4fa732ae197cb60cb6c6,106491,,,,,,,,,,,,,,
1640,,,,Optimizing modeling windows to better capture the long-term variation of PM2.5 concentrations in China during 20052019,,,"Shi S., Wang W., Li X., Hang Y., Lei J., Kan H., Meng X.",57224576440;57202549714;57890056000;57847914200;57222757046;57794465700;56965928000;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.158624,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138121726&doi=10.1016%2fj.scitotenv.2022.158624&partnerID=40&md5=48802441328b32f23631bca4700bfaf0,158624,,,,,,,,,,,,,,
1641,,,,Early detection of diabetic foot ulcers from thermal images using the bag of features technique,,,"Alshayeji M.H., ChandraBhasi Sindhu S., Abed S.",6508005996;57788199700;56265450500;,,,2023,,,,Biomedical Signal Processing and Control,,10.1016/j.bspc.2022.104143,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138112284&doi=10.1016%2fj.bspc.2022.104143&partnerID=40&md5=62696a37a1affc4f6ea4d6ad6900d4aa,104143,,,,,,,,,,,,,,
1642,,,,An improved generative adversarial network for fault diagnosis of rotating machine in nuclear power plant,,,"Wang Z., Xia H., Yin W., Yang B.",57210562116;36119453800;57226859882;56442988900;,,,2023,,,,Annals of Nuclear Energy,,10.1016/j.anucene.2022.109434,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138109123&doi=10.1016%2fj.anucene.2022.109434&partnerID=40&md5=38e5df816d99352d8f241fa0fab259a6,109434,,,,,,,,,,,,,,
1643,,,,Machine learning-based medical decision support system for diagnosing HFpEF and HFrEF using PPG,,,"Özen Kavas P., Recep Bozkurt M., Kocayi?it ?., Bilgin C.",57890467400;56097038700;36554570800;8967819100;,,,2023,,,,Biomedical Signal Processing and Control,,10.1016/j.bspc.2022.104164,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138107288&doi=10.1016%2fj.bspc.2022.104164&partnerID=40&md5=33e807e32d90773a9568a097179c854d,104164,,,,,,,,,,,,,,
1644,,,,Insights into modelling and evaluation of thermodynamic and transport properties of refrigerants using machine-learning methods,,,"Noushabadi A.S., Lay E.N., Dashti A., Mohammadi A.H., Chofreh A.G., Goni F.A., Kleme J.J.",57210809563;15119008500;57194393555;57891730400;54418482700;36706078200;56903012000;,,,2023,,,,Energy,,10.1016/j.energy.2022.125099,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138099992&doi=10.1016%2fj.energy.2022.125099&partnerID=40&md5=af2faa85751f891c8fa60795ee0b2689,125099,,,,,,,,,,,,,,
1645,,,,Data-driven machine learning for disposal of high-level nuclear waste: A review,,,"Hu G., Pfingsten W.",57202886652;6603575555;,,,2023,,,,Annals of Nuclear Energy,,10.1016/j.anucene.2022.109452,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138099238&doi=10.1016%2fj.anucene.2022.109452&partnerID=40&md5=d84211ecd231154b0668777bacf595d9,109452,,,,,,,,,,,,,,
1646,,,,Automatic diagnosis of newly emerged heart failure from serial electrocardiography by repeated structuring & learning procedure,,,"Sbrollini A., Barocci M., Mancinelli M., Paris M., Raffaelli S., Marcantoni I., Morettini M., Swenne C.A., Burattini L.",57004909300;57891829800;57212087363;57890923700;57890923800;57194070552;43861493900;7004926456;57204578035;,,,2023,,,,Biomedical Signal Processing and Control,,10.1016/j.bspc.2022.104185,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138094006&doi=10.1016%2fj.bspc.2022.104185&partnerID=40&md5=1ea18f03e00ec3c4bcf5e1aa0ee3dad9,104185,,,,,,,,,,,,,,
1647,,,,Cloud identification in Mars daily global maps with deep learning,,,"Mengwall S., Guzewich S.D.",57890813100;55155453000;,,,2023,,,,Icarus,,10.1016/j.icarus.2022.115252,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138088600&doi=10.1016%2fj.icarus.2022.115252&partnerID=40&md5=92060dd613087d2d4b04e10a2c0f265d,115252,,,,,,,,,,,,,,
1648,,,,A novel feature extraction method using chemosensory EEG for Parkinson's disease classification,,,"Kara Gulay B., Demirel N., Vahaplar A., Guducu C.",57211553413;35753032400;36864318400;34768105900;,,,2023,,,,Biomedical Signal Processing and Control,,10.1016/j.bspc.2022.104147,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138083316&doi=10.1016%2fj.bspc.2022.104147&partnerID=40&md5=6aa77202b039d35033e929e1d0ec194d,104147,,,,,,,,,,,,,,
