id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
2289,,,,Methods and Software Tools for Automated Synthesis of Adaptive Learning Trajectory in Intelligent Online Learning Management Systems,,,Dutchak M.; Kozlenko M.; Lazarovych I.; Lazarovych N.; Pikuliak M.; Savka I.,57222402599; 56737018700; 57202232660; 57222406907; 57188567769; 36027577400,,,2021,,,,Lecture Notes in Networks and Systems,,10.1007/978-3-030-66840-2_16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102651908&doi=10.1007%2f978-3-030-66840-2_16&partnerID=40&md5=5e09ff329baf2b78db28ac5eb4b95e0d,0,217,,,,,,Conference paper,Scopus,0,,,,,
2290,,,,Towards a harmonized quality framework for in-house software development in higher education institutions,,,Del Rocio Veloz G.; Arcos-Medina G.; Menendez J.; Gómez O.S.; Pardo C.,57209659257; 57202677952; 56741255300; 36615238100; 57224970103,,,2019,,,,"XIV Jornadas Iberoamericanas de Ingenieria de Software e Ingenieria del Conocimiento, JIISIC 2019",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068398864&partnerID=40&md5=bfd440462d7291d0bf26e6ba8d1ad7d8,0,42,,,,,,Conference paper,Scopus,0,,,,,
2291,,,,Metrics for Student Source Code Analysis,,,Vehec I.; Pietrikova E.,14025079900; 54584139200,,,2020,,,,"ICETA 2020 - 18th IEEE International Conference on Emerging eLearning Technologies and Applications, Proceedings",,10.1109/ICETA51985.2020.9379264,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103740785&doi=10.1109%2fICETA51985.2020.9379264&partnerID=40&md5=2500165d585875b66d07e34ec5eed14a,0,744,,,,,,Conference paper,Scopus,0,,,,,
2292,,,,Smart collar and chest strap design for rescue dog through multidisciplinary approach,,,Chao F.-L.; Feng W.Z.; Shi K.,16021113700; 57219469616; 57216352318,,,2021,,,,"Advances in Science, Technology and Engineering Systems",,10.25046/aj060144,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100955459&doi=10.25046%2faj060144&partnerID=40&md5=68061fd3028e17261ce5b6373882fdd5,0,392,,,,,,Article,Scopus,0,,,,,
2293,,,,Visualization of program development process,,,Shynkarenko V.; Zhevago O.,26635896100; 57681719300,,,2019,,,,International Scientific and Technical Conference on Computer Sciences and Information Technologies,,10.1109/STC-CSIT.2018.8929774,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129958193&doi=10.1109%2fSTC-CSIT.2018.8929774&partnerID=40&md5=eeea97c07cc6a60353a5aa5fd31cb027,0,145,,,,,,Conference paper,Scopus,0,,,,,
2294,,,,"Proceedings - 20th Koli Calling Conference on Computing Education Research, Koli Calling 2020",,,,,,,2020,,,,ACM International Conference Proceeding Series,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123041588&partnerID=40&md5=0c2100dc33140e4f9316469a6a7e4089,0,,,,,,,Conference review,Scopus,0,,,,,
2295,,,,A corpus-based study on the evaluation of integrated college english textbooks vocabulary,,,Jia F.; Duan R.; Li D.,57219141034; 57219143070; 57219147993,,,2020,,,,"Proceedings - 2020 International Conference on Computer Information and Big Data Applications, CIBDA 2020",,10.1109/CIBDA50819.2020.00029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091412408&doi=10.1109%2fCIBDA50819.2020.00029&partnerID=40&md5=70bd29064f3cd3f1e8cb9a9387381d67,0,98,,,,,,Conference paper,Scopus,0,,,,,
2296,,,,Scaling up a programmers profile tool,,,Aragão M.; Varanda Pereira M.J.; Henriques P.R.,57210598453; 57222518831; 57200153166,,,2019,,,,OpenAccess Series in Informatics,,10.4230/OASIcs.SLATE.2019.11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071091349&doi=10.4230%2fOASIcs.SLATE.2019.11&partnerID=40&md5=90fb60cdd78f7cc17e07f08fbb5817cb,0,,,,,,,Conference paper,Scopus,0,,,,,
2297,,,,Zsmell-code smell detection for open source software,,,Nanthaamornphong A.; Saeang T.; Tularak P.,55078383700; 57218125321; 57218125671,,,2020,,,,"International Journal on Advanced Science, Engineering and Information Technology",,10.18517/ijaseit.10.3.10182,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087933233&doi=10.18517%2fijaseit.10.3.10182&partnerID=40&md5=e30b81356598467d7485a4d1a966eae8,0,1041,,,,,,Article,Scopus,0,,,,,
2298,,,,Waray Scripting Language (WSL): A mother tongue-based scripting language,,,Codilan R.R.,57210700495,,,2019,,,,Indian Journal of Computer Science and Engineering,,10.21817/indjcse/2019/v10i3/191003009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073267792&doi=10.21817%2findjcse%2f2019%2fv10i3%2f191003009&partnerID=40&md5=6ff2685890359afb27e174f081a566c5,0,73,,,,,,Article,Scopus,0,,,,,
2299,,,,Improving seismic resilience of existing buildings in Kyrgyz Repubblic,,,Siano R.; Fatnassi A.; Cademartori M.,56419708300; 57214778644; 57196150272,,,2019,,,,COMPDYN Proceedings,,10.7712/120119.6979.18773,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079093596&doi=10.7712%2f120119.6979.18773&partnerID=40&md5=5bd89b0939b88adb9f279194b4aefb32,0,1075,,,,,,Conference paper,Scopus,0,,,,,
2300,,,,The development of intelligent control media for problem-based learning with power-of-two approach,,,Haryanto,57217152392,,,2020,,,,Journal of Physics: Conference Series,,10.1088/1742-6596/1446/1/012063,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079670496&doi=10.1088%2f1742-6596%2f1446%2f1%2f012063&partnerID=40&md5=402e6e1a180e5542ca6f200e2bb4a021,0,,,,,,,Conference paper,Scopus,0,,,,,
2301,,,,Pacmad model usability guidelines for the construction of a mobile application for managing academic activities; [Pautas del modelo de usabilidad pacmad para la construcción de un aplicativo móvil de gestión de actividades académicas],,,De la hoz C.I.C.; Orozco C.J.A.; Golondrino G.E.C.; Ríos M.E.M.,57222140346; 57219654006; 57192604859; 55619550300,,,2020,,,,RISTI - Revista Iberica de Sistemas e Tecnologias de Informacao,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101660359&partnerID=40&md5=8902890d184defb92cc8d0ecd391d048,0,372,,,,,,Article,Scopus,0,,,,,
2302,,,,Interactive Learning System for Children,,,Bingi B.; Vardhan H.; Singh L.,57222131967; 55211808300; 16643888600,,,2021,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-981-15-8025-3_41,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101552918&doi=10.1007%2f978-981-15-8025-3_41&partnerID=40&md5=48cc10f834e79cf42757a267254768f3,0,426,,,,,,Conference paper,Scopus,0,,,,,
2303,,,,Learning Object Repositories Evaluation Based on Quality Indicators using AHP Method,,,Da Silva R.O.; Fiorese A.,57233449300; 35101987200,,,2020,,,,"Proceedings - 2020 46th Latin American Computing Conference, CLEI 2020",,10.1109/CLEI52000.2020.00013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113665862&doi=10.1109%2fCLEI52000.2020.00013&partnerID=40&md5=f11ced275dc11871524611988070e0d7,0,55,,,,,,Conference paper,Scopus,0,,,,,
2304,,,,Comprehension of the safety signs by passengers at subway stations in Tehran (case study),,,Yarahmadi R.; Ghasemkhani M.; Sofiani A.M.; Sepidarkish M.; Taheri F.,36505546200; 9732688700; 57222987330; 55375701000; 55114087800,,,2020,,,,Iran Occupational Health,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104334592&partnerID=40&md5=cab5551b2a534030eb59a19539a99aa8,0,,,,,,,Article,Scopus,0,,,,,
2305,,,,"11th International Conference on Computer Supported Education, CSEDU 2019",,,,,,,2020,,,,Communications in Computer and Information Science,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097385640&partnerID=40&md5=e446178d2d589ce811f8d052782cd48f,0,,,,,,,Conference review,Scopus,0,,,,,
2306,,,,"17th International Conference on Computers Helping People with Special Needs, ICCHP 2020",,,,,,,2020,,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091508466&partnerID=40&md5=62ef49c29872e0e7db88d613b87c2b93,0,,,,,,,Conference review,Scopus,0,,,,,
2307,,,,Measuring the levels of acetylcholinesterase and plasma thiol groups in selected technical personnel of national Iranian gas company,,,Zendehdel R.; Gohari F.; Amini Z.; Dehkordi M.M.; Parkestani H.; Rajabi F.,11739635900; 57195407194; 57222991622; 57222992991; 56131809400; 57205762127,,,2020,,,,Iran Occupational Health,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104339645&partnerID=40&md5=81db60df5a1f45507d0b722f366cd9ae,0,,,,,,,Article,Scopus,0,,,,,
2308,,,,Automation of control over the formation of skills in the development of software documentation using a group expert assessment,,,Polevshchikov I.S.,55823558400,,,2021,,,,CEUR Workshop Proceedings,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103901139&partnerID=40&md5=4fc18e74f2767634f071f2298e745a51,0,,,,,,,Conference paper,Scopus,0,,,,,
2309,,,,Capstone projects aimed at contributing to consolidated open source projects: A practical experience,,,Pereira J.,55553995300,,,2020,,,,CEUR Workshop Proceedings,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096143180&partnerID=40&md5=bffde3906b625e2808ac8d9438aaef70,0,,,,,,,Conference paper,Scopus,0,,,,,
2310,,,,Position: Manual Refactoring (by Novice Programmers) Considered Harmful,,,Techapalokul P.; Tilevich E.,57189044783; 6507251807,,,2019,,,,"Proceedings - 2019 IEEE Blocks and Beyond Workshop, B and B 2019",,10.1109/BB48857.2019.8941201,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078102414&doi=10.1109%2fBB48857.2019.8941201&partnerID=40&md5=bbd381f1250a62f408bbd18c146102bb,0,80,,,,,,Conference paper,Scopus,0,,,,,
2311,,,,CEUR Workshop Proceedings,,,,,,,2019,,,,CEUR Workshop Proceedings,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072665241&partnerID=40&md5=ffc0c44cac30286eccd5271f4a71bff9,0,,,,,,,Conference review,Scopus,0,,,,,
2312,,,,How do Colombian software companies evaluate software product quality?,,,Perdomo W.; Prior J.; Leaney J.,57221080330; 7103261759; 6701839375,,,2020,,,,CEUR Workshop Proceedings,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098223996&partnerID=40&md5=450774f3c1187fed8fae3f64fb3b4b47,0,,,,,,,Conference paper,Scopus,0,,,,,
2313,,,,English language learners reading interactive fiction: A case study,,,Sargsyan M.; Madyarov I.,57224585489; 55342092800,,,2020,,,,European Journal of Applied Linguistics and TEFL,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107944068&partnerID=40&md5=39ddd6df9fd9df9d8e7a97b5bd3c2f01,0,130,,,,,,Article,Scopus,0,,,,,
2314,,,,Design of a customized enterprise resource planning system for a private basic education school,,,Garces A.; Battung G.,57217092881; 57217094678,,,2020,,,,Journal of Critical Reviews,,10.31838/jcr.07.11.34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086177088&doi=10.31838%2fjcr.07.11.34&partnerID=40&md5=b59de4ca01956d8d47a6aa4cbe72b910,0,217,,,,,,Article,Scopus,0,,,,,
2315,,,,A Combination of Approaches for Software Process Improvement: An Experience Report in a Public Sector Institution; [Una Combinación de Enfoques para una Mejora de Procesos de Software: Reporte de Experiencia en una Institución del Sector Público],,,Hernández-Agüero E.; Quesada-López C.; Jenkins M.,57207571316; 56380571400; 23094218000,,,2019,,,,"Applications in Software Engineering - Proceedings of the 7th International Conference on Software Process Improvement, CIMPS 2018",,10.1109/CIMPS.2018.8626059,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062643613&doi=10.1109%2fCIMPS.2018.8626059&partnerID=40&md5=ead7f68396607fbeebb47bd05fd66d8c,0,57,,,,,,Conference paper,Scopus,0,,,,,
2316,,,,Antecedents of adolescent students ICT self-efficacy: The ICT dataset,,,Chen X.; Hu J.,57218879822; 55441717800,,,2020,,,,Data in Brief,,10.1016/j.dib.2020.106437,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094969875&doi=10.1016%2fj.dib.2020.106437&partnerID=40&md5=f255abbb3f77286c5701dd34c70b9005,0,,,,,,,Data paper,Scopus,0,,,,,
2317,,,,Computational simulations directed design and assembly of a large-scale cost-efficient wind tunnel,,,Si X.A.; Zhou Z.,55250482900; 56141144900,,,2020,,,,"ASEE Annual Conference and Exposition, Conference Proceedings",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095777853&partnerID=40&md5=52bbe99967a31f74bdbdc257681d1ac7,0,,,,,,,Conference paper,Scopus,0,,,,,
2318,,,,Development of data-to-text (D2T) on generic data using fuzzy sets,,,Riza L.S.; Ridwan M.; Junaeti E.; Abu Samah K.A.F.,55243551900; 57197820436; 57193739368; 54973855200,,,2021,,,,International Journal of Advanced Technology and Engineering Exploration,,10.19101/IJATEE.2020.762134,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103400427&doi=10.19101%2fIJATEE.2020.762134&partnerID=40&md5=eeddd7cd82d3a5b189dc6adbe52cfad9,0,390,,,,,,Article,Scopus,0,,,,,
2319,,,,"Proceedings - 2020 ACM/IEEE 42nd International Conference on Software Engineering: Software Engineering Education and Training, ICSE-SEET 2020",,,,,,,2020,,,,Proceedings - International Conference on Software Engineering,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092745244&partnerID=40&md5=1c2a147b8af99c8c194b342687e29db0,0,,,,,,,Conference review,Scopus,0,,,,,
2320,,,,Life-fulfilling education and written communication in ESP. case study,,,M?runtelu C.L.; G?lbeaz? A.,57214088400; 57223851783,,,2020,,,,"Analele Universitatii Ovidius Constanta, Seria Filologie",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106334483&partnerID=40&md5=bc3f9e94fb964548f5511759d2f9e14b,0,53,,,,,,Article,Scopus,0,,,,,
2321,,,,Toilet facilities and student toilet-using behavior in rural primary schools; [?????????????????],,,Shao T.; Chen G.; Zhao L.; Zhao J.; Ding X.; Zhang Q.,57221304777; 57754904700; 58174539100; 57221306058; 58174539200; 58376885300,,,2019,,,,Chinese Journal of School Health,,10.16835/j.cnki.1000-9817.2019.08.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152053183&doi=10.16835%2fj.cnki.1000-9817.2019.08.027&partnerID=40&md5=59b9ff5e247d3e90c8c39f3057ec9362,0,1223,,,,,,Article,Scopus,0,,,,,
2322,,,,MatchingRef: Matching Variable Names in a Reference Page to Help Introductory CS Students Fix Compiler Errors,,,Le T.N.; Saidov S.; Smith J.,57219318362; 57219315493; 57095159700,,,2020,,,,ICER 2020 - Proceedings of the 2020 ACM Conference on International Computing Education Research,,10.1145/3372782.3408118,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092207451&doi=10.1145%2f3372782.3408118&partnerID=40&md5=e54bd8c2d435afe064a5d90709799661,0,,,,,,,Conference paper,Scopus,0,,,,,
2323,,,,Improving Students' Testing Practices,,,Bai G.R.; Stolee K.T.,57208225604; 35273571700,,,2020,,,,"Proceedings - 2020 ACM/IEEE 42nd International Conference on Software Engineering: Companion, ICSE-Companion 2020",,10.1145/3377812.3381401,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098564235&doi=10.1145%2f3377812.3381401&partnerID=40&md5=564af50127c62b6ad0f0244975194f54,0,221,,,,,,Conference paper,Scopus,0,,,,,
2324,,,,Pop-up books. Three-dimensional books,,,Raffa P.,57216584819,,,2020,,,,Advances in Intelligent Systems and Computing,,10.1007/978-3-030-41018-6_13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083966551&doi=10.1007%2f978-3-030-41018-6_13&partnerID=40&md5=0de540e7e7672f8c9dfcb8c547188de7,0,139,,,,,,Conference paper,Scopus,0,,,,,
2325,,,,A Quality Assurance System of Graduation Design (Thesis) for Software Engineering Major of Applied Undergraduate Based on OBE,,,Yu J.; Zhang J.; Zhang D.; Mei Y.; Chen Y.; Zhu C.; Wu N.; Chu X.,57200086469; 57210915662; 57210921737; 57217137303; 57217137491; 57217131172; 57210921028; 57221283517,,,2020,,,,"Proceedings - 2020 International Conference on Modern Education and Information Management, ICMEIM 2020",,10.1109/ICMEIM51375.2020.00021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104527936&doi=10.1109%2fICMEIM51375.2020.00021&partnerID=40&md5=2e6d3a67e1bec4e82c472b38e689827b,0,67,,,,,,Conference paper,Scopus,0,,,,,
2326,,,,An expert judgment in source code quality research domaina comparative study between professionals and students,,,Pavli? L.; Heri?ko M.; Berani? T.,16245610500; 6603385018; 57203508230,,,2020,,,,Applied Sciences (Switzerland),,10.3390/app10207088,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092773160&doi=10.3390%2fapp10207088&partnerID=40&md5=29c1500b33c19c8661ccf8237ac16618,0,13,,,,,,Article,Scopus,0,,,,,
2327,,,,"Papercode: Generating Paper-Based User Interfaces for Code Review, Annotation, and Teaching",,,Vaithilingam P.; Markel J.M.; Guo P.J.,57202048433; 57211688897; 16238467300,,,2020,,,,UIST 2020 - Adjunct Publication of the 33rd Annual ACM Symposium on User Interface Software and Technology,,10.1145/3379350.3416191,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095583614&doi=10.1145%2f3379350.3416191&partnerID=40&md5=46f18aa2f2797c1c827298f583703c82,0,79,,,,,,Conference paper,Scopus,0,,,,,
2328,,,,"Baltic-DB and IS-Forum-DC 2020 - Joint Proceedings of Baltic DB and IS 2020 Conference Forum and Doctoral Consortium, co-located with the 14th International Baltic Conference on Databases and Information Systems, Baltic DB and IS 2020",,,,,,,2020,,,,CEUR Workshop Proceedings,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089469485&partnerID=40&md5=d4f1b0286a095c1afe068baf0823b38f,0,,,,,,,Conference review,Scopus,0,,,,,
2329,,,,Modeling and developing the information system for a programming contest 'programmers' league',,,Luchaninov D.; Glagolev V.; Bazhenov R.,56285333000; 57201075783; 58853658700,,,2019,,,,"2019 International Science and Technology Conference ""EastConf"", EastConf 2019",,10.1109/Eastonf.2019.8725361,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067500736&doi=10.1109%2fEastonf.2019.8725361&partnerID=40&md5=5d4ac88a447aa4971c953c5a9c764466,0,,,,,,,Conference paper,Scopus,0,,,,,
2330,,,,"42nd European Conference on IR Research, ECIR 2020",,,,,,,2020,,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084001636&partnerID=40&md5=8d65b56b65b863eea5d4dad8a4441dbb,0,,,,,,,Conference review,Scopus,0,,,,,
2331,,,,Analyzing Users' Attitude toward Software Data Collection,,,Murakami Y.; Takatsuka Y.; Tsunoda M.,57194455974; 57213688017; 16023297900,,,2019,,,,"Proceedings - 20th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2019",,10.1109/SNPD.2019.8935854,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077966889&doi=10.1109%2fSNPD.2019.8935854&partnerID=40&md5=4eafd4cf0a3a2563b4ff8dc237808521,0,512,,,,,,Conference paper,Scopus,0,,,,,
2332,,,,"EASEAI 2020 - Proceedings of the 2nd ACM SIGSOFT International Workshop on Education through Advanced Software Engineering and Artificial Intelligence, Co-located with ESEC/FSE 2020",,,,,,,2020,,,,"EASEAI 2020 - Proceedings of the 2nd ACM SIGSOFT International Workshop on Education through Advanced Software Engineering and Artificial Intelligence, Co-located with ESEC/FSE 2020",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097308384&partnerID=40&md5=d5cd1e2f0b40332f0cea37a80d9c6971,0,,,,,,,Conference review,Scopus,0,,,,,
